Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.5759499981999397,0.42405000180006025,348.31997323036194
0.056550002098083495,0.9434499979019165,331.1837902069092
0.03630000352859497,0.963699996471405,326.3457934856415
0.03544999957084656,0.9645500004291534,327.15783405303955
0.02919999361038208,0.9708000063896179,329.5269455909729
0.03560000061988831,0.9643999993801117,331.50763726234436
0.03260000348091126,0.9673999965190887,328.66555881500244
0.03125,0.96875,329.4262616634369
0.030800002813339233,0.9691999971866607,323.7254955768585
0.029499995708465575,0.9705000042915344,323.12767338752747
