Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.580800000578165,0.41919999942183495,342.1043837070465
0.12030001282691956,0.8796999871730804,322.3826308250427
0.043499994277954104,0.9565000057220459,329.00192046165466
0.03404998779296875,0.9659500122070312,330.2428801059723
0.037949991226196286,0.9620500087738038,321.9469573497772
0.029600000381469725,0.9703999996185303,327.5466094017029
0.03210000395774841,0.9678999960422516,320.9307932853699
0.03355000615119934,0.9664499938488007,319.81678652763367
0.033549994230270386,0.9664500057697296,319.0371720790863
0.03089999556541443,0.9691000044345855,318.58809208869934
