Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.6267499950248748,0.37325000497512517,349.1383194923401
0.1728999972343445,0.8271000027656555,333.401668548584
0.15054999589920043,0.8494500041007995,331.295049905777
0.1213499903678894,0.8786500096321106,334.9709327220917
0.10609999895095826,0.8939000010490418,328.81167244911194
0.08184999823570252,0.9181500017642975,337.30182552337646
0.08889999985694885,0.9111000001430511,328.9791171550751
0.09610000252723694,0.9038999974727631,329.60780215263367
0.09244999885559083,0.9075500011444092,332.24455523490906
0.0772000014781952,0.9227999985218048,332.1624164581299
