Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.62950000539422,0.37049999460578,334.0958340168
0.238650006055832,0.761349993944168,331.427845954895
0.195649999380112,0.804350000619888,332.872393369675
0.190950000286102,0.809049999713898,329.316095352173
0.18125,0.81875,337.616942882538
0.186050003767014,0.813949996232987,332.887321949005
0.181099998950958,0.818900001049042,332.773245811462
0.17950000166893,0.82049999833107,334.457315921783
0.175850003957748,0.824149996042252,328.897966861725
0.176199996471405,0.823800003528595,332.247579813004
