Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.656449997425079,0.343550002574921,348.710512161255
0.224600005149841,0.775399994850159,390.048768520355
0.188750004768372,0.811249995231628,331.922103404999
0.177700001001358,0.822299998998642,327.739795207977
0.171400010585785,0.828599989414215,331.340816259384
0.168749994039536,0.831250005960465,333.727575540543
0.176799994707108,0.823200005292893,335.922450780869
0.188100010156631,0.811899989843369,336.080056428909
0.16674998998642,0.83325001001358,333.586303472519
0.184999996423721,0.815000003576279,326.444817066193
