Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.7016837592104836,0.2983162407895164,332.259081337627033
0.4209571839265017,0.5790428160734983,324.1315175067471300
0.3255194763810925,0.6744805236189075,326.0748412892303773
0.3089620157439871,0.6910379842560129,333.5156640818574047
0.3072918475306298,0.6927081524693702,325.0173475661582062
0.2860359618742159,0.7139640381257841,325.0022991279650259
0.2608782941635782,0.7391217058364218,326.6264475577680333
0.2616430795821934,0.7383569204178067,324.681619789847605
0.2635091287346591,0.7364908712653409,314.4535070448677833
0.2577674329180547,0.7422325670819453,325.585459126869759
