Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.635850001126528,0.364149998873472,335.570950508118
0.234200000762939,0.765799999237061,334.522500753403
0.182800000905991,0.817199999094009,337.380474805832
0.165449994802475,0.834550005197525,334.6653444767
0.169200003147125,0.830799996852875,335.83481836319
0.161750000715256,0.838249999284744,332.025437831879
0.163099992275238,0.836900007724762,338.154201745987
0.157949995994568,0.842050004005432,339.382555484772
0.166950005292892,0.833049994707108,333.730980873108
0.159149998426437,0.840850001573563,331.808502197266
