Round_Accuracy,Total_Communication_Cost,Wall_Clock_Time
0.29609999563544986,17243200,333.3351547718048
0.6264999985694886,17243200,327.44727325439453
0.7407999992370605,17243200,312.57215213775635
0.7231000006198883,17243200,326.28005623817444
0.7657000064849854,17243200,319.8940851688385
0.7565500020980835,17243200,324.88301968574524
0.7542499959468841,17243200,321.408554315567
0.7813999950885773,17243200,324.2009813785553
0.7608999907970428,17243200,326.0523216724396
0.7774499952793121,17243200,322.9410090446472
