Round_Accuracy,Total_Communication_Cost,Wall_Clock_Time
0.3748500034213066,17243200,324.45778036117554
0.7782499969005585,17243200,327.98602318763733
0.825349998474121,17243200,328.74377059936523
0.831300002336502,17243200,330.0625274181366
0.8176000118255615,17243200,329.4461147785187
0.8371499955654145,17243200,324.2152178287506
0.8369500041007996,17243200,324.3819456100464
0.8385000050067901,17243200,335.2065145969391
0.8362000048160553,17243200,320.91118025779724
0.8374000012874603,17243200,326.55799555778503
