Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.7385000012815,0.2614999987185,341.333181619644
0.0382000029087067,0.961799997091293,318.388850212097
0.0238999962806702,0.97610000371933,324.856931686401
0.0215499937534332,0.978450006246567,328.974654436111
0.022599995136261,0.977400004863739,320.496358394623
0.0199500024318695,0.980049997568131,326.804673910141
0.0227499961853027,0.977250003814697,323.452484846115
0.024700003862381,0.975299996137619,318.462439060211
0.018200010061264,0.981799989938736,326.212441444397
0.0188999950885773,0.981100004911423,321.615353107452
