Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.6511999942362309,0.3488000057637691,327.58319425582886
0.7810499992221593,0.2189500007778406,320.7964816093445
0.10279999375343322,0.8972000062465668,320.3135848045349
0.10789999961853028,0.8921000003814697,323.3577678203583
0.07854999899864197,0.921450001001358,323.66006422042847
0.1018500030040741,0.8981499969959259,322.2989022731781
0.07704999446868896,0.922950005531311,328.17102241516113
0.08304999470710754,0.9169500052928925,322.21785020828247
0.10639999508857727,0.8936000049114228,326.621869802475
0.07685000896453857,0.9231499910354615,322.0217730998993
