Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.739400002360344,0.260599997639656,329.308382034302
0.0431500017642975,0.956849998235703,327.019899845123
0.0257499933242798,0.97425000667572,329.698026418686
0.0223000049591064,0.977699995040894,334.598266124725
0.0223999857902527,0.977600014209747,330.835689306259
0.022599995136261,0.977400004863739,331.139914512634
0.0205999970436096,0.97940000295639,325.320538759232
0.0226000070571899,0.97739999294281,322.132426261902
0.0203999936580658,0.979600006341934,328.640480518341
0.0225500047206879,0.977449995279312,322.300804376602
