Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.7730499985686038,0.22695000143139624,325.1645052433014
0.21719999313354493,0.7828000068664551,327.3764114379883
0.08604999780654907,0.9139500021934509,326.62532687187195
0.11255000233650207,0.887449997663498,318.0583817958832
0.07195000648498535,0.9280499935150146,325.66984486579895
0.06030001044273377,0.9396999895572662,327.63991832733154
0.07885000109672546,0.9211499989032745,326.26732659339905
0.05094999074935913,0.9490500092506409,325.8318705558777
0.07554998993873596,0.924450010061264,326.8293786048889
0.052999991178512576,0.9470000088214874,322.58661246299744
