Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.7304999955988023,0.26950000440119765,339.37847900390625
0.0990500032901764,0.9009499967098236,325.065003156662
0.09470000267028808,0.9052999973297119,323.66301131248474
0.06999999284744263,0.9300000071525574,322.61507654190063
0.05634999871253967,0.9436500012874603,322.02905011177063
0.04809999465942383,0.9519000053405762,320.77360224723816
0.04629999995231628,0.9537000000476837,325.5133991241455
0.04079999923706055,0.9592000007629394,328.41759181022644
0.040049999952316284,0.9599500000476837,319.768413066864
0.04195000529289246,0.9580499947071075,321.1808269023895
