Round_Accuracy,Total_Communication_Cost,Wall_Clock_Time
0.40405000150203707,17243200,372.40644812583923
0.776250010728836,17243200,368.50107312202454
0.7828500032424927,17243200,348.4123840332031
0.8786500036716461,17243200,349.5080461502075
0.7815999925136566,17243200,363.49797916412354
0.8952499985694885,17243200,392.287654876709
0.8995999932289124,17243200,336.8858256340027
0.8984499990940094,17243200,349.8867003917694
0.9088000059127808,17243200,377.96094512939453
0.9037000060081481,17243200,357.92509150505066
