Round_Accuracy,Total_Communication_Cost,Wall_Clock_Time
0.17970000272616743,18285280,336.6474256515503
0.28494999930262566,18285280,331.6958062648773
0.4561500012874603,18285280,337.2311816215515
0.47925000488758085,18285280,331.70027232170105
0.4874500006437302,18285280,333.0293092727661
0.4833999991416931,18285280,326.62491941452026
0.5125499933958053,18285280,330.8284556865692
0.4873000055551529,18285280,331.4185767173767
0.5015499979257584,18285280,324.4614188671112
0.507899996638298,18285280,327.91811084747314
