Round_Accuracy,Total_Communication_Cost,Wall_Clock_Time
0.25935000330209734,18285280,333.3683626651764
0.6368499994277954,18285280,332.0353307723999
0.7580999970436096,18285280,328.3017463684082
0.7627999961376191,18285280,329.7109296321869
0.7607000052928925,18285280,326.33508467674255
0.770250004529953,18285280,326.4238078594208
0.7773499965667725,18285280,329.55099081993103
0.7666500151157379,18285280,324.5077657699585
0.7696499943733215,18285280,327.9741904735565
0.7708499968051911,18285280,325.5897753238678
