Round_Accuracy,Total_Communication_Cost,Wall_Clock_Time
0.23099999651312828,18285280,351.4201533794403
0.7018999993801117,18285280,355.42932868003845
0.7709499955177307,18285280,387.6923129558563
0.7722500026226043,18285280,379.81166410446167
0.7742000043392181,18285280,396.1926815509796
0.779749995470047,18285280,386.1358392238617
0.7726999998092652,18285280,398.7418601512909
0.7757999956607818,18285280,329.5546340942383
0.781549996137619,18285280,326.2955732345581
0.773499995470047,18285280,334.8324599266052
