Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.9153499996289611,0.08465000037103891,364.22796845436096
0.6904499992728234,0.30955000072717664,342.4144105911255
0.4983499974012375,0.5016500025987625,373.97121500968933
0.4380500018596649,0.5619499981403351,351.79014444351196
0.443299999833107,0.556700000166893,374.8485074043274
0.4225000083446503,0.5774999916553497,362.39228439331055
0.4167500019073486,0.5832499980926513,350.3986876010895
0.42749999463558197,0.572500005364418,341.0334746837616
0.4341500073671341,0.565849992632866,341.1973626613617
0.42639999091625214,0.5736000090837479,348.99476885795593
