Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.826800000667572,0.173199999332428,361.388772726059
0.592999994754791,0.407000005245209,339.501944303513
0.265200001001358,0.734799998998642,362.168936252594
0.238699990510941,0.761300009489059,340.634354352951
0.224400001764297,0.775599998235703,337.992948055267
0.237850004434586,0.762149995565414,339.019348859787
0.22435000538826,0.77564999461174,339.946035861969
0.225299990177155,0.774700009822846,336.329621315002
0.22049999833107,0.77950000166893,336.317970514298
0.22247819350264,0.77752180649736,338.695278103946
