Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.918500001361826,0.0814999986381736,342.314911603928
0.582249999046326,0.417750000953674,334.644428014755
0.476199999451637,0.523800000548363,334.674546957016
0.443550005555153,0.556449994444847,328.483622312546
0.419749999046326,0.580250000953674,332.651362657547
0.420699995756149,0.579300004243851,334.29155421257
0.406550002098084,0.593449997901917,329.308644533157
0.407699993252754,0.592300006747246,332.088823318481
0.407749998569489,0.592250001430511,332.190578699112
0.403400006890297,0.596599993109703,325.131072998047
