Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.84980000294745,0.15019999705255,366.131916046143
0.298399990797043,0.701600009202957,351.616273880005
0.237650007009506,0.762349992990494,342.17924118042
0.228000009059906,0.771999990940094,338.669391155243
0.229849994182587,0.770150005817413,349.894878387451
0.233449983596802,0.766550016403198,340.32461810112
0.229900002479553,0.770099997520447,340.415613651276
0.221100002527237,0.778899997472763,337.168437004089
0.232649999856949,0.767350000143051,338.854104995728
0.234799998998642,0.765200001001358,356.51514339447
