Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.828749999776483,0.171250000223517,353.94477391243
0.451500004529953,0.548499995470047,338.233694314957
0.25735000371933,0.74264999628067,336.611544132233
0.244050002098084,0.755949997901917,338.939210176468
0.242349988222122,0.757650011777878,339.782099723816
0.228650003671646,0.771349996328354,333.091046333313
0.22960000038147,0.77039999961853,337.382915258408
0.223549997806549,0.776450002193451,335.310312509537
0.237099993228912,0.762900006771088,336.367113113403
0.23289999961853,0.76710000038147,339.431186914444
