Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.761099998652935,0.238900001347065,346.112669944763
0.276950013637543,0.723049986362457,341.362298965454
0.173950004577637,0.826049995422363,344.0838534832
0.15845000743866,0.84154999256134,363.228017807007
0.163699990510941,0.83630000948906,341.514373064041
0.159149998426437,0.840850001573563,336.918818473816
0.166050004959106,0.833949995040894,342.700740814209
0.153900009393692,0.846099990606308,372.093961000443
0.159550005197525,0.840449994802475,351.593341827393
0.155800002813339,0.844199997186661,373.335373163223
