Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.7859499976038933,0.21405000239610672,334.5461130142212
0.23045000433921814,0.7695499956607819,327.40647864341736
0.18000000715255737,0.8199999928474426,328.88705372810364
0.15954999923706054,0.8404500007629394,331.0149393081665
0.1733500063419342,0.8266499936580658,326.2654187679291
0.1602500021457672,0.8397499978542328,323.7059111595154
0.1512000024318695,0.8487999975681305,328.38487792015076
0.15399999618530275,0.8460000038146973,321.337345123291
0.15139999389648437,0.8486000061035156,327.1066460609436
0.16455000042915344,0.8354499995708465,323.6298906803131
