Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.8094500050065108,0.19054999499348924,424.69183230400085
0.6044499993324279,0.395550000667572,404.7312180995941
0.29729999899864196,0.702700001001358,376.75171732902527
0.30704999566078184,0.6929500043392182,395.46846771240234
0.28024998903274534,0.7197500109672547,373.3474988937378
0.2508499979972839,0.7491500020027161,385.3097651004791
0.25939999222755433,0.7406000077724457,404.6369307041168
0.23695000410079955,0.7630499958992004,405.9459934234619
0.21665000915527344,0.7833499908447266,354.46102499961853
0.22299999594688416,0.7770000040531159,352.2645719051361
