Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.7997999970801175,0.20020000291988255,323.8718466758728
0.37629998922348024,0.6237000107765198,324.52100586891174
0.3028499990701675,0.6971500009298325,325.88379430770874
0.2689999878406525,0.7310000121593475,327.52292108535767
0.27100000977516175,0.7289999902248383,323.5121066570282
0.24840000867843628,0.7515999913215637,322.5432951450348
0.22229999899864197,0.777700001001358,324.0488381385803
0.23839999437332154,0.7616000056266785,318.1380136013031
0.22964999675750733,0.7703500032424927,326.1805844306946
0.23825000524520873,0.7617499947547912,314.4719183444977
