Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.7804999980609864,0.2195000019390136,327.7146198749542
0.48079999089241027,0.5192000091075897,323.6542720794678
0.22065000534057616,0.7793499946594238,322.91928720474243
0.2124999940395355,0.7875000059604644,319.99819803237915
0.21945000290870667,0.7805499970912934,326.43028235435486
0.20265000462532043,0.7973499953746795,319.53289771080017
0.21069999933242797,0.789300000667572,327.23313331604004
0.1840000033378601,0.8159999966621398,322.820241689682
0.21054999828338622,0.7894500017166137,327.91679191589355
0.18720000386238098,0.812799996137619,323.01184153556824
