Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.739300000295043,0.260699999704957,341.305867195129
0.335199999809265,0.664800000190735,327.095122098923
0.304699999094009,0.695300000905991,334.91468667984
0.29154999256134,0.70845000743866,335.445003032684
0.291150009632111,0.708849990367889,326.925482273102
0.297150003910065,0.702849996089935,326.600533485413
0.295149999856949,0.704850000143051,328.824649095535
0.300499999523163,0.699500000476837,336.808154821396
0.303100007772446,0.696899992227554,331.353492021561
0.30869999229908,0.69130000770092,330.742577791214
