Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.87485000040615,0.12514999959385,339.033373117447
0.638899995386601,0.3611000046134,336.147199630737
0.564549997448921,0.435450002551079,335.509494781494
0.512299999594688,0.487700000405312,333.053411006928
0.487849998474121,0.512150001525879,337.325438976288
0.490499997138977,0.509500002861023,337.292024850845
0.471500000357628,0.528499999642372,331.614812374115
0.479750001430512,0.520249998569489,346.089011192322
0.482799994945526,0.517200005054474,338.817959070206
0.482399988174438,0.517600011825562,329.708655595779
