Round_Test_Error,Round_Test_Accuracy,Wall_Clock_Time
0.848249996558298,0.151750003441703,341.154005289078
0.628249999880791,0.371750000119209,330.433344841003
0.537450006604195,0.462549993395805,329.033165454865
0.520049995183945,0.479950004816055,334.041009902954
0.493000000715256,0.506999999284744,332.885239124298
0.475699996948242,0.524300003051758,333.700040102005
0.499500000476837,0.500499999523163,335.255094051361
0.500449991226196,0.499550008773804,334.245517492294
0.500600001215935,0.499399998784065,340.231555700302
0.504750007390976,0.495249992609024,339.817018508911
